restau_ID;Titre;Note;Commentaire;DateVisite;restaurant
1;One of the best in Paris!;5.0;Me and my friends were in Paris for couple days and on last day of our visit, we decided to search for the best burger in Paris and we stumbled upon this nice restaurant with good reviews. It didn't disappoint us! The burgers were amazing and I'm very strict about burgers. The staff was extremely friendly, nice and fun to communicate with! Will definitely go there again next time i visit Paris.- Good luck with your great restaurant - Your Georgian friends! :);févr-18;Il Etait Un Square
1;Exceptional;5.0;Really nice place, service was fast and friendly and the burgers were absolutely delicious. Great place to stay and have a drink as well, really nice atmosphere.;févr-18;Il Etait Un Square
1;Amazing place;5.0;Discovered over trip advisor. Super nice staff and great food. For the money, also best you can have. Genuinely recommend.;mars-18;Il Etait Un Square
1;Delicious;4.0;Im only giving this place 4 stars because i've had a better hamburger in Amsterdam. But this place is truly great, down to earth with super friendly service and excellent value for what you get.;avr-17;Il Etait Un Square
1;Perfect!;5.0;Great burgers, nice owner, sweet waitresses and incredibly fast service. Me and my girlfriend were very impressed with this cozy little tartare/burgerjoint. Even our dessert was delicious. It would be wise to book a table, since it seemed quite busy.;mars-18;Il Etait Un Square
1;WOOOOW!!!!;5.0;Love this small and cosy restaurant! Maybe the best service I’ve ever experienced in my entire life. The restaurant is famous for their burgers, and they didn’t disappoint us because it was amazing!;févr-18;Il Etait Un Square
1;Perfect Burgers;5.0;Absolutely great taste, the burger with cheddar sauce is perfect! Tiramisu is very good too! I absolutely reccommend!;févr-18;Il Etait Un Square
1;Super!;5.0;The perfect place for a good dinner. Nice place located in a great location. The staff is nice and very kind. Nicolas, the owner, is very helpful. An exceptional restaurant.L'equipe Italienne;févr-18;Il Etait Un Square
1;Best burger;5.0;Great burger and friendly staff. The cheddar burger and tiramisu was incredible. Recommend making a reservation. Will be coming back!;févr-18;Il Etait Un Square
1;One of the best burgers we've ever had!!!;5.0;Wow this place was amazing! We had no idea what to expect and inside is a lovely homely restaurant with beautiful homemade food! I had the cheddar and my boyfriend had the French beefburger and both were incredible! Waiting staff were amazing and what a lovely touch to offer English menus to help us feel at home! Highly highly recommend this place and certainly will be going back the next time we're in Paris!;févr-18;Il Etait Un Square
1;"""Good burgers do not require a lot of fuss...""";5.0;Excellent service and very friendly owner. They made our day even before serving us two amazing burgers. Good burgers do not need a lot of fuss...Just a lot of smiles and good quality products !!!!!!!!;févr-18;Il Etait Un Square
1;Had better for a lot less;3.0;The good things first... The service was great... Welcoming and very helpful... The restaurant is very nice... And the chips were very good... Now the bad things... the burger at 16 euros I'm sorry but there's plenty of places in the UK that do a better burger than that for half the price... And as with all the Paris restaurants I've eaten at (been here 4 nights) unless u have the house wine the drink prices are a joke... 7.5 euros for a large beer!!!;févr-18;Il Etait Un Square
1;Amazing burgers. Great staff and experience;5.0;Amazing food! First time in Paris and I trusted Yelp for many places to go. This place is a for sure! Amazing burgers. I got the max and my Husband got the Cheddar. Great friends. Amazing desserts. Excellent service. Can't go wrong.;févr-18;Il Etait Un Square
1;Great burgers with really friendly staff!!;4.0;We were impressed with this restaurant and with the staff! They were really friendly and the host (hats off to him) because he does everything to satisfy the customers. This is the first time I saw this in a French restaurant!We had the classic burgers and the burgers were really good.;févr-18;Il Etait Un Square
1;Perrrrrrrrrrrrrrrfectt;5.0;Yes I know, the “burger again?really?” feeling will pop up in your mind when you see this restaurant reviews and photos, plus the distance when you click the map. I have a motion sickness caused by rude paris taxi driver that seems didn’t know how to drive properly, and the traffic got me 1 hour to get there from gare du nord. If it wasnt because of my insisted-wife i might never made it to this high-class burger spa, where every burger treated with love so they can come up in front of you real fresh, beautiful, and tasted sooo perfectBelieve me the burgers and the owners will make you forget that you are in Paris, a (fake) love city.;févr-18;Il Etait Un Square
1;Hidden Gem!;5.0;After a 45 minute drive in rush hour traffic I must admit it being a bit disappointed by what looked like a pretty ordinary Parisian neighbourhood cafe but that was the only time I was disappointed all evening. Right from the welcoming staff, through the ‘American style’ menu talk through to the excellent burgers, we had a great evening. As one reviewer said, “This is a burger (and tartare) joint” so don’t expect much else on the menu. If you appreciate a good burger, this is well worth the trip.;févr-18;Il Etait Un Square
1;très bien;5.0;Delicious! The staff is fun, helpful and attentive. Burgers were perfect and the tiramisu was so good we almost ordered more.;févr-18;Il Etait Un Square
1;Great experience;5.0;As a burger addict I can clearly say that I really enjoyed the friendly staff and yummy burgers, glad to visited the place :);janv-18;Il Etait Un Square
1;Best burger in Paris!!!;5.0;Went there for dinner and had to come back the next day for lunch. The wife loved it even more! A must stop in Paris! Owners and the rest of the personnel were very attentive and nice.;janv-18;Il Etait Un Square
